name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Northwest Africa 7119,54786,Valid,Mesosiderite,2254,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7120,54787,Valid,L3-melt breccia,1604,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7121,54788,Valid,CM2,16.100000000000001,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7122,54789,Valid,L4,2377,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7125,54792,Valid,LL6,26.6,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7128,54795,Valid,LL4,260,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7129,54796,Valid,Achondrite-ung,50,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7131,54798,Valid,CM2,40,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7132,54884,Valid,Mesosiderite,143,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7133,54885,Valid,CO3.1,63.9,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7134,54886,Valid,LL3.8,263,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7136,54888,Valid,H4,1300,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7137,54889,Valid,LL5,36.6,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7138,54890,Valid,CM2,19.010000000000002,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7139,54891,Valid,Eucrite-pmict,4.11,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7140,54892,Valid,L5,223,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7143,54895,Valid,LL6,580,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7144,54896,Valid,H4,43418,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7146,54898,Valid,LL5,188,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7148,54900,Valid,LL5,3099,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7149,54901,Valid,H4,2318,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7150,54902,Valid,H4,45326,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 717,31828,Valid,EL6,105,Found,01/01/2001 12:00:00 AM,,,
Northwest Africa 7175,54850,Valid,LL6,400,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7176,54874,Valid,L3,160.1,Found,01/01/2010 12:00:00 AM,26.010430,-10.336180,"(26.01043, -10.33618)"
Northwest Africa 7177,54856,Valid,LL6,17.3,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7178,54857,Valid,H5,191.34,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7179,54858,Valid,H4,153.57,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7180,55274,Valid,H3.6,240.5,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7181,55275,Valid,L3.5,543,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7182,54860,Valid,Martian (shergottite),17,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7185,54863,Valid,CV3,1446,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7186,54864,Valid,CV3,411,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7189,54867,Valid,H4,2467,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7190,54868,Valid,Lunar (feldsp. breccia),5.28,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7191,54869,Valid,L-melt rock,137,Found,01/01/2012 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7192,54870,Valid,LL4,1780,Found,01/01/2012 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7194,54872,Valid,R4,141.6,Found,01/01/2012 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7195,54873,Valid,Ureilite,60.1,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7196,54883,Valid,LL6,385,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7197,55294,Valid,L3.8,1148.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7198,54949,Valid,H4,108,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7199,54950,Valid,H4,78,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7200,54951,Valid,H5,1692,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7201,55295,Valid,L3,89,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7202,54952,Valid,L6,691,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7203,55296,Valid,Angrite,107,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7204,55276,Valid,L4,440,Found,01/01/2005 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7205,55343,Valid,L5,375,Found,01/01/2005 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7206,55335,Valid,Eucrite-pmict,22,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7207,55336,Valid,CV3,92,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7208,55337,Valid,CV3,39,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7209,55339,Valid,CO3,268,Found,01/01/2008 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 721,31832,Valid,CR2,194,Found,01/01/2001 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7210,55340,Valid,CM2,24,Found,01/01/2006 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7211,55290,Valid,LL4,51.6,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7212,55291,Valid,H4,301.3,Found,01/01/2012 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7213,55770,Valid,LL3,93.2,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7214,55292,Valid,Aubrite,2200,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7215,55297,Valid,L6,500,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7216,55298,Valid,Ureilite,70,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7217,55299,Valid,L3,200,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7219,55301,Valid,L6,520,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7220,55302,Valid,L5,310,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7221,55303,Valid,L5,150,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7224,55306,Valid,Ureilite,26,Found,01/01/2010 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7227,55309,Valid,CV3,341,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7228,55310,Valid,H4/5,2715,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7231,55313,Valid,Eucrite-pmict,191,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7232,55314,Valid,H4/5,87,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7234,55316,Valid,Eucrite-pmict,131,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Northwest Africa 7235,55317,Valid,LL6,1830,Found,01/01/2011 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
